firm_id,year,leverage,current_ratio,quick_ratio,roa,roe,gross_margin,interest_coverage,asset_turnover,cash_ratio,revenue_growth,stock_volatility,ln_market_cap,momentum_12m,turnover_rate,esg_score,env_score,soc_score,gov_score,credit_risk_score
374,2022,0.458,2.2802,1.8726,0.0525,0.109,0.3121,3.693,0.704,0.5868,0.3712,0.3691,23.716,-0.1604,1.8853,64.6662,76.2909,63.7973,66.1253,36.1873
374,2023,0.1608,2.5961,1.9859,0.1088,0.1493,0.3769,1.8966,0.3678,1.0582,-0.0667,0.2981,22.5865,0.2236,1.8248,81.8143,82.1126,83.8536,77.1041,17.2118
375,2020,0.1744,1.9146,1.1224,0.0746,0.1144,0.348,1.844,0.6121,0.4386,0.3991,0.3866,23.0141,0.1144,3.7977,75.663,71.5194,71.1567,75.1215,25.0512
375,2021,0.6011,2.1501,1.4437,0.0576,0.1768,0.304,5.0189,0.5251,0.6538,0.6155,0.3081,21.1221,0.3373,2.7133,46.2183,,48.9863,45.3198,39.4778
375,2022,0.3766,2.1943,1.2072,0.0522,0.0502,0.3731,9.2994,0.3856,0.6593,0.0609,0.3367,22.7052,-0.1791,3.0349,48.6197,40.8026,51.0636,46.5662,35.22
375,2023,0.1956,2.8164,1.7526,0.0322,0.0161,0.4268,2.7957,1.0721,0.7322,0.3547,0.2523,23.2187,0.275,2.4005,63.3974,64.0038,,67.1145,22.659
376,2020,0.1622,2.8815,2.4245,0.1142,0.1949,0.3532,10.3699,0.7402,0.839,-0.1002,0.2144,23.9547,0.2139,2.0175,72.6375,73.7245,71.6207,79.0299,9.4893
376,2021,0.392,2.3837,1.6369,0.1416,0.2532,0.2876,7.3712,0.4007,0.5613,-0.1377,0.4379,25.3631,-0.0407,6.1128,81.9322,80.5346,91.5736,,23.7537
376,2022,0.2163,2.6417,2.1405,0.141,0.1844,0.1608,33.4173,0.675,0.9594,0.0423,0.2557,23.7787,0.3154,1.5684,63.8779,,59.6886,64.5189,6.5062
376,2023,0.3279,3.6259,2.0201,0.118,0.1762,0.3768,51.1532,0.3148,0.7109,0.356,0.3293,25.9527,0.2382,3.8313,79.1502,,79.6004,82.8242,14.358
377,2020,0.3401,1.6282,1.3254,0.0832,0.125,0.1671,4.0965,0.4209,0.4884,0.0659,0.3675,21.6212,-0.1304,3.5329,38.0609,35.6619,25.285,52.4466,32.7406
377,2021,0.2448,1.4641,1.1959,-0.0035,-0.0434,0.2998,5.2562,0.9334,0.3973,0.0285,0.4987,23.3866,0.0318,1.2343,52.0009,49.1033,47.2816,52.626,34.3486
377,2022,0.6223,1.5085,1.1254,0.0223,0.0436,0.2605,6.8872,0.6317,0.4571,-0.1416,0.3272,23.3363,0.0348,1.7943,57.4242,63.1849,57.2993,46.917,48.6487
377,2023,0.5329,1.3314,0.7787,0.0853,0.1804,0.2336,1.3128,0.6117,0.3217,0.0311,0.4491,21.1223,-0.03,1.9516,41.2079,37.0962,42.4344,53.0986,59.08
378,2020,0.5412,1.5216,1.2368,-0.0049,-0.0251,0.2409,1.8178,0.8145,0.5369,-0.148,0.5364,19.2991,-0.2326,3.6049,34.6711,35.3384,31.3431,44.9647,68.2558
378,2021,0.4986,0.6172,0.5061,-0.0219,-0.0553,0.2187,0.7544,0.7008,0.2315,-0.1831,0.7032,20.8503,-0.4314,2.2625,37.7913,38.3035,30.7924,39.768,73.0426
378,2022,0.7536,0.6452,0.3938,-0.0133,-0.0026,0.1752,1.289,0.4934,0.1795,-0.1956,0.5648,20.2151,-0.0822,2.6044,26.1994,30.9866,21.4515,28.4273,89.6012
378,2023,0.6382,1.094,0.9103,-0.0348,-0.1013,0.339,2.8764,0.7982,0.3446,0.0218,0.4653,20.3244,-0.299,1.3115,26.7185,26.4461,23.1897,,75.7708
379,2020,0.4864,2.8269,2.302,0.1096,0.219,0.4403,9.849,0.2793,1.3012,0.0442,0.3809,25.5832,-0.0549,8.6968,,70.3852,67.579,73.846,16.6384
379,2021,0.2743,2.7953,1.7092,0.1008,0.1438,0.3258,16.3367,0.4202,0.7334,0.162,0.5079,23.7313,0.1229,2.8168,64.4113,60.3228,71.0673,57.889,22.5427
379,2022,0.3515,3.0911,2.0653,0.0981,0.1631,0.3341,19.2035,0.5279,1.1178,-0.1509,0.2021,24.4992,0.3736,3.4886,64.881,59.5729,72.2402,70.9291,14.5657
379,2023,0.4107,2.4434,1.5907,0.056,0.0855,0.4273,2.7431,0.6832,0.708,0.2469,0.2763,24.9428,0.2185,2.0744,40.9365,49.7391,36.8477,48.3334,44.1694
380,2020,0.4048,1.6411,1.1479,0.0398,0.0918,0.2763,0.7977,0.4819,0.4359,0.1014,0.423,22.6645,-0.1179,1.9615,49.4826,55.5855,45.7111,47.2589,38.27
380,2021,0.4631,1.9989,1.6325,0.0164,0.0393,0.1578,5.9568,0.2688,0.8302,0.0171,0.4079,21.9043,-0.1269,7.0734,39.1901,34.8102,43.7716,44.5279,40.0777
380,2022,0.3977,1.1979,0.9731,0.0036,-0.0197,0.3409,6.2019,0.2542,0.3035,0.0894,0.413,21.8364,0.1775,1.0425,35.9698,30.422,44.2717,34.0229,32.3692
380,2023,0.5154,0.9697,0.5845,0.0762,0.1552,0.3819,3.8228,0.5341,0.3445,0.2369,0.327,20.8604,-0.5673,3.1247,39.1778,38.2582,39.9443,39.9468,41.7868
381,2020,0.2618,2.4987,1.7874,0.1183,0.1568,0.4,5.3257,0.4533,0.8049,-0.1671,0.5186,21.9569,0.2713,1.4833,56.6324,57.4594,58.5037,59.7753,28.9982
381,2021,0.5171,1.8401,1.3068,0.1069,0.217,0.4249,6.6619,0.3814,0.3744,0.0981,0.3001,22.8879,-0.4088,2.22,70.3325,74.365,74.5164,50.789,37.02
381,2022,0.4985,2.087,1.4298,0.0605,0.1307,0.4595,5.7963,0.3567,0.5683,-0.1617,0.4107,22.2414,-0.3146,1.9758,41.667,37.4861,36.5277,50.156,39.6701
381,2023,0.4159,1.5385,1.176,0.0409,0.0827,0.4421,3.2595,0.579,0.5873,0.1022,0.4973,22.7009,-0.0683,1.6603,54.2013,47.7937,61.2995,57.8033,47.5855
382,2020,0.4304,2.7278,2.0289,0.0819,0.1542,0.3757,12.4794,0.924,0.5556,0.0985,0.3525,24.7627,0.6966,2.7669,55.0198,59.4753,,50.4089,27.4813
382,2021,0.3205,2.6338,1.666,0.0982,0.1513,0.3296,5.9054,0.579,0.5689,0.1439,0.2733,23.0544,0.5788,0.7528,59.6214,55.4288,56.4508,63.5039,21.7493
382,2022,0.2446,2.6255,1.7183,0.0915,0.1229,0.2139,11.3803,0.9289,0.9855,0.3313,0.2135,24.4797,0.3843,2.3216,70.8045,78.0815,68.031,69.5191,15.8154
382,2023,0.4515,2.2268,1.8182,0.1191,0.1742,0.3386,7.3612,0.4726,0.6812,0.285,0.344,23.9186,0.2313,2.5983,,73.6019,84.4898,71.9325,31.2038
383,2020,0.6148,1.2983,0.8409,-0.0603,-0.1411,0.2529,1.0477,0.6553,0.2571,0.2018,0.4332,20.3135,-0.5336,1.3776,42.115,45.4848,45.5288,44.5195,70.0617
383,2021,0.461,1.0596,0.724,-0.0023,0.0055,0.2198,1.2378,0.9425,0.2059,-0.0554,0.5005,22.2353,-0.0133,5.7928,38.2751,29.7808,44.9637,,49.0967
383,2022,0.4673,1.1534,0.971,0.0218,0.0213,0.0314,6.3855,0.5152,0.4531,0.1279,0.3865,21.4967,-0.2131,2.0193,27.9907,30.8064,,29.296,50.4629
383,2023,0.4803,1.6259,1.3124,-0.0074,-0.0086,0.2092,1.3695,0.5545,0.5845,0.1261,0.5301,21.7411,-0.2262,2.4139,51.3937,53.2882,54.157,47.1084,56.4373
384,2020,0.4601,1.2083,0.9179,-0.0032,0.0071,0.2698,2.3151,0.4725,0.4376,-0.0551,0.4975,22.4338,-0.0205,2.0216,33.5451,34.4041,28.7649,34.0809,52.2055
384,2021,0.7175,0.5449,0.3494,0.0282,0.1232,0.1299,2.9173,0.6956,0.2045,0.0434,0.4929,20.031,-0.1601,2.6097,32.9814,29.5509,27.1781,43.2744,76.4732
384,2022,0.5806,1.3138,0.9704,0.0458,0.1194,0.2203,1.6851,0.7873,0.263,-0.0184,0.6099,20.8534,0.148,5.2282,38.5264,34.4908,43.7505,35.3987,51.4276
384,2023,0.5333,1.6273,1.2084,-0.0345,-0.0676,0.251,2.7853,0.6316,0.3857,0.2632,0.4528,21.3003,-0.5426,9.3606,57.2205,,53.5378,57.8386,58.058
385,2020,0.4203,1.805,1.2156,-0.0418,-0.0532,0.3043,2.0836,0.5007,0.4034,0.1495,0.4383,20.0891,-0.0534,3.9465,25.8495,23.1615,27.4345,29.2404,61.1903
385,2021,0.6269,1.3964,0.7832,-0.0238,-0.0699,0.3668,1.1098,0.3012,0.3129,-0.0478,0.4435,21.2584,-0.2776,4.6833,48.4571,39.8666,56.0791,48.072,58.0312
385,2022,0.4608,1.6627,1.0973,-0.0463,-0.0776,0.1707,2.3853,0.5383,0.3208,-0.0683,0.4799,19.9586,-0.1729,6.4123,34.4552,36.4682,23.4604,42.9889,54.878
385,2023,0.4386,1.8417,1.2937,-0.0357,-0.076,0.2354,1.4353,0.5083,0.509,0.1912,0.4739,21.7065,0.0283,3.0785,38.0137,54.7524,25.1165,34.6669,59.2609
386,2020,0.5998,1.4053,1.1735,-0.0089,0.0001,0.2582,6.9108,0.6031,0.6286,0.2801,0.3947,22.4414,-0.2951,5.9603,58.7883,62.8099,43.5516,70.6754,56.3469
386,2021,0.554,0.5595,0.4299,0.0552,0.0915,0.2938,3.0361,0.5751,0.1321,0.0921,0.3028,21.7347,0.0196,4.0398,26.7799,26.5061,21.1836,30.5188,57.9288
386,2022,0.1235,2.6608,1.5496,0.0361,0.0576,0.3292,2.4313,1.0294,0.8845,0.1994,0.3743,21.0365,-0.0017,2.9212,53.5529,44.2521,46.7749,61.7045,25.212
386,2023,0.47,1.2159,0.7787,0.0257,0.0488,0.3745,3.2138,0.4154,0.443,0.2808,0.4826,20.9831,-0.1692,3.2387,32.0285,33.4558,,27.7488,53.3176
387,2020,0.4529,1.4113,0.9971,0.023,0.0614,0.0814,2.356,0.2923,0.4283,0.0597,0.4197,23.1979,-0.0497,1.0934,55.4669,47.8226,63.0036,59.3957,45.3045
387,2021,0.392,1.4977,1.0264,0.0709,0.1011,0.3292,4.8083,0.3475,0.5656,0.1066,0.5044,22.7715,0.0299,3.1458,52.9622,56.9794,40.1278,59.0164,29.813
387,2022,0.4614,2.8272,1.5593,0.106,0.1986,0.3317,3.466,0.4259,0.7781,0.1755,0.5686,20.5173,-0.1294,1.2562,56.5285,,62.139,47.8354,44.1559
387,2023,0.1715,2.5266,2.0984,0.04,0.0495,0.2949,3.2033,0.846,0.7866,0.0388,0.4447,24.2869,0.1094,1.2061,57.1406,56.3332,53.182,58.8743,25.6828
388,2020,0.0571,1.9793,1.6254,0.1092,0.1245,0.097,2.7286,0.3266,0.7259,0.4066,0.5099,23.0657,0.0136,2.9935,56.5354,51.9852,64.9583,58.5101,20.385
388,2021,0.2894,1.888,1.5616,0.0728,0.0815,0.3026,20.9504,0.3445,0.4541,0.0293,0.4532,22.4634,-0.0578,1.5573,43.3974,39.196,48.0441,48.8955,27.0097
388,2022,0.4564,1.9436,1.3189,0.0607,0.1243,0.2413,4.9898,0.6476,0.5586,0.1163,0.5315,23.8516,0.4879,2.7086,61.7651,59.8635,60.1233,59.445,44.0686
388,2023,0.03,2.7441,2.1953,0.0793,0.0448,0.4682,4.1073,0.7708,1.1865,0.4621,0.5309,22.776,0.2133,2.9131,44.8641,41.4549,48.438,47.0023,16.2708
389,2020,0.339,2.0516,1.5645,0.0574,0.0735,0.3149,2.581,0.2953,0.7116,-0.254,0.495,21.9737,-0.0439,2.9788,48.6596,48.3716,46.9449,57.451,47.4338
389,2021,0.2028,1.7112,1.2039,0.0993,0.0933,0.2061,4.7564,0.2701,0.462,0.1166,0.4788,22.7356,0.0828,1.7297,41.666,50.4046,30.6598,36.568,27.3357
389,2022,0.3978,2.0925,1.1993,0.0709,0.1343,0.1124,2.9704,0.4007,0.5784,-0.0217,0.3864,24.3028,-0.1792,4.2603,50.1824,45.4645,51.5536,51.964,34.4484
389,2023,0.6771,1.4199,0.8525,0.0749,0.2401,0.356,2.3905,0.7139,0.5046,0.1029,0.3939,24.3011,-0.0227,2.5997,41.8525,46.5353,42.4288,43.4995,45.3843
390,2020,0.5005,1.7642,1.0964,-0.007,-0.005,0.277,1.8665,0.5812,0.3,-0.2027,0.4586,21.3435,-0.1351,3.389,35.8305,36.2587,45.7547,34.5549,51.6677
390,2021,0.5354,1.2234,1.0017,0.0205,0.0736,0.1778,1.5655,0.4066,0.3662,-0.0695,0.5525,21.0487,-0.3941,1.4945,36.9736,41.0454,44.8164,38.5659,67.3576
390,2022,0.6317,0.9154,0.6862,-0.02,-0.0606,0.2739,1.5605,0.7377,0.209,0.024,0.4228,21.8027,0.0501,2.4864,48.6462,45.9688,59.9974,45.1505,66.4598
390,2023,0.5509,1.4637,1.2367,-0.0008,0.0104,0.1669,0.9486,0.5768,0.7234,0.0411,0.4865,19.6949,-0.2073,4.7051,25.5901,32.1025,23.0131,,65.3881
391,2020,0.57,1.0693,0.7698,0.0575,0.1351,0.2527,0.8455,0.5257,0.3395,0.1179,0.3549,20.3021,-0.2362,4.4154,17.7784,10.0987,,20.8123,58.3337
391,2021,0.7261,0.5008,0.2882,-0.1079,-0.3957,0.2397,0.757,0.2877,0.0851,-0.468,0.6875,19.0601,-0.2996,1.8246,33.5645,33.0162,31.8726,33.1347,94.6399
391,2022,0.6265,1.3043,0.9043,-0.0056,0.0111,0.0365,0.9754,0.4032,0.4198,-0.0386,0.4983,20.6431,0.6362,2.0693,14.8557,16.6112,18.873,17.1129,67.2923
391,2023,0.6147,1.218,0.7107,-0.0105,0.0145,0.0484,1.5006,1.2005,0.3022,-0.0574,0.5625,19.9859,-0.2853,1.6581,25.7486,24.9308,33.7449,21.3336,70.8338
392,2020,0.4178,2.3901,1.9609,0.0452,0.0691,0.4746,15.7,0.4797,0.5309,0.0802,0.5248,23.1604,-0.4483,1.9577,,62.1464,58.7592,53.3816,40.184
392,2021,0.3793,2.2974,1.4555,0.0517,0.1,0.3853,10.1079,0.3743,0.8043,0.1072,0.4226,23.0659,-0.3157,1.3505,53.2347,43.6509,61.1633,58.9489,37.215
392,2022,0.5153,1.9055,1.1608,0.0747,0.1605,0.2113,18.4345,0.471,0.5783,-0.0245,0.4906,21.0295,0.3117,2.5368,66.7224,64.1168,69.5328,62.5254,41.3093
392,2023,0.4338,1.0057,0.7075,0.0237,0.0485,0.1157,2.0755,0.5756,0.1782,-0.2214,0.3436,22.1389,0.3474,3.7306,44.8697,47.972,45.7989,37.2831,53.0747
393,2020,0.6517,1.4247,1.1285,0.0309,0.0935,0.264,7.0863,0.7814,0.6612,0.0844,0.6465,22.2511,-0.1759,1.8358,48.9943,46.8399,47.7813,47.8465,63.5379
393,2021,0.3533,1.8558,1.3048,0.0107,0.0098,0.1444,3.0285,0.7036,0.3989,-0.1318,0.5398,22.1345,0.3172,2.5979,62.3539,56.7557,69.4089,59.4409,40.8296
393,2022,0.68,1.3264,0.7447,0.0839,0.1904,0.2151,4.6104,0.4187,0.1862,0.1161,0.4731,21.6182,0.1772,2.4345,48.7624,44.2307,51.6946,46.4564,48.5695
393,2023,0.5591,0.3,0.2319,0.0136,0.0615,0.236,3.2449,0.9127,0.0926,-0.1284,0.5738,22.9392,-0.061,4.6069,34.4919,,,33.7123,61.1743
394,2020,0.3019,2.3601,1.3222,0.0732,0.0909,0.2903,3.5923,0.7602,0.3957,0.2232,0.308,23.1555,0.0144,2.0021,63.9498,64.3171,,57.9529,25.0665
394,2021,0.5105,1.3909,1.0172,0.0278,0.0519,0.3861,5.9233,0.4593,0.4573,0.0749,0.3922,22.954,0.1028,2.0389,44.0272,49.2677,42.3768,50.5247,42.7129
394,2022,0.3319,2.384,1.7524,0.0898,0.13,0.4731,6.4942,0.5214,0.6291,0.1107,0.5075,23.9515,0.3142,1.7807,,67.7338,78.0568,71.521,29.0331
394,2023,0.4259,2.6517,1.6243,0.0813,0.1258,0.2606,1.6105,0.6979,0.5114,0.0594,0.2469,23.3125,0.1873,1.5392,54.806,56.3057,50.6243,57.1677,36.1475
395,2020,0.336,2.0896,1.4292,0.083,0.1297,0.2206,5.2,0.8436,0.8502,0.0491,0.4225,22.7125,-0.0515,3.5416,78.9483,84.4531,74.6065,80.7401,33.9844
395,2021,0.3815,2.3139,1.277,0.0398,0.0635,0.3577,9.4932,0.299,0.4679,0.0808,0.4199,21.489,0.0748,2.5407,46.6852,51.5872,47.4557,46.6951,39.2841
395,2022,0.5194,1.9947,1.2668,0.0489,0.0874,0.471,6.7388,0.5645,0.5006,0.3368,0.5334,23.0894,0.6159,2.7938,64.8505,67.5085,61.3566,62.046,31.8065
395,2023,0.482,2.1488,1.5811,0.1133,0.2217,0.2732,6.5316,0.542,0.5581,-0.1667,0.2639,23.7577,0.16,5.1414,45.1201,41.2294,37.2396,51.1864,35.6984
396,2020,0.2572,2.3051,1.4643,0.0453,0.0604,0.3953,3.4433,0.4368,0.795,0.0021,0.51,23.0696,0.3293,5.2912,52.5453,37.5538,61.4812,60.4665,29.2618
396,2021,0.2986,1.8374,1.0368,0.0705,0.1191,0.2151,4.7494,0.4359,0.3306,0.2806,0.3648,23.3704,0.2017,1.1935,46.0004,49.3069,38.0851,51.1314,29.0591
396,2022,0.5104,1.2394,0.9323,0.004,-0.0185,0.2609,2.8065,0.8367,0.2747,0.2065,0.4053,22.1564,0.0847,3.7581,38.8727,39.8202,34.7183,34.1637,51.6461
396,2023,0.5044,2.3222,1.7944,0.0704,0.1259,0.1673,2.9942,0.6797,1.0022,0.3137,0.3304,23.3517,0.0642,3.0429,59.6651,62.1708,57.6118,61.3292,47.2579
397,2020,0.348,2.1692,1.7546,0.0315,0.0629,0.2929,2.7495,1.2746,0.5513,0.0812,0.3211,22.5256,0.2934,2.158,45.3646,48.5158,47.5118,40.6141,45.8439
397,2021,0.611,2.1687,1.7624,0.0391,0.0876,0.3078,9.3146,0.437,0.9698,-0.119,0.414,23.716,0.2909,3.2022,50.701,49.4441,50.8879,52.9612,44.6171
397,2022,0.5123,2.1019,1.469,0.0453,0.0749,0.3709,6.4823,0.5798,0.6645,-0.0832,0.2948,23.7007,0.1739,1.1466,54.6365,55.6071,44.9338,47.8636,32.3345
397,2023,0.3315,2.5184,1.6929,0.047,0.0585,0.471,5.7923,0.6212,0.9111,0.0572,0.4482,24.3828,-0.0739,5.6481,72.6286,79.0863,75.7064,68.3326,24.2593
398,2020,0.3062,1.864,1.3528,0.0821,0.1163,0.2866,19.0433,0.7854,0.3714,0.2585,0.3253,22.0504,0.213,3.5165,64.8991,68.3357,57.894,62.7159,28.0208
398,2021,0.3967,2.0153,1.5877,0.0589,0.0957,0.1197,5.9372,0.9449,0.9324,0.0539,0.3033,22.5666,0.0648,1.7637,62.7326,72.8793,,60.7276,30.8647
398,2022,0.38,2.2203,1.5378,0.0256,0.037,0.2842,9.4293,0.5698,0.5458,0.0426,0.3554,23.6706,0.0087,2.0285,55.937,,59.1276,54.9579,28.6167
398,2023,0.6163,2.1025,1.784,0.0427,0.0906,0.3044,4.2152,0.3542,0.4826,0.1489,0.4494,23.6816,0.7157,1.16,55.2443,54.8002,58.239,54.8885,45.2287
399,2020,0.5642,2.8013,2.0765,0.0176,0.0559,0.3097,3.331,0.413,1.075,0.0965,0.3863,22.9454,-0.3163,2.3234,48.5875,51.6305,45.8716,48.6208,50.9624
399,2021,0.4221,2.1588,1.3869,0.0805,0.1659,0.2929,2.5474,0.5811,0.4333,0.0277,0.3957,22.8611,0.3329,2.1354,44.2558,44.7703,,43.6638,37.3431
399,2022,0.5032,1.6463,1.2975,0.0873,0.1375,0.443,5.6736,0.8599,0.4838,-0.0712,0.4466,23.7459,-0.1191,1.4014,47.764,44.4282,53.1007,47.0935,36.897
399,2023,0.5586,1.1834,0.7044,0.0435,0.0674,0.2909,0.7323,0.3077,0.3227,0.2491,0.5079,23.1655,0.0807,4.0082,42.3283,44.1509,45.6712,41.5777,51.1754
400,2020,0.5031,1.1467,0.9526,0.0304,0.0812,0.2326,2.9568,0.3437,0.261,0.2307,0.4331,21.3776,0.6314,5.1469,50.1921,52.6768,46.8405,43.2227,49.1903
400,2021,0.5444,1.167,0.761,0.0766,0.1994,0.175,3.1237,0.7429,0.244,-0.1454,0.3715,21.9937,-0.2466,2.6813,27.0435,32.6146,32.0762,,51.2806
400,2022,0.5734,0.3,0.2267,0.0172,-0.0023,0.0843,2.1921,0.3271,0.0955,-0.0309,0.4645,22.5983,-0.1925,2.3331,46.1546,33.6357,54.8625,46.9555,57.0036
400,2023,0.5703,1.1008,0.8119,-0.0118,-0.0111,0.2622,2.1603,0.3499,0.3229,0.1526,0.5051,22.9688,-0.0303,3.3787,23.9885,12.5951,33.94,22.98,53.9298
401,2020,0.3692,2.0812,1.2045,0.0521,0.1154,0.285,1.4602,0.8647,0.5362,-0.1419,0.3202,22.7185,-0.1891,2.6917,47.4173,52.9882,51.4354,43.8186,37.9942
401,2021,0.3759,1.8493,1.4175,0.004,-0.0108,0.173,7.5009,0.5023,0.7159,0.1341,0.3604,22.2794,0.2524,1.5823,34.9999,33.5579,33.3386,39.9629,38.6336
401,2022,0.4216,1.6849,1.0843,0.0341,0.0906,0.2684,2.7773,0.4872,0.405,0.0136,0.3701,22.2891,-0.0958,1.9614,35.2537,28.5963,42.6108,35.6191,39.0496
401,2023,0.358,1.2621,0.8385,0.0271,0.0386,0.2671,2.0496,0.9487,0.3283,-0.1389,0.4033,22.9479,0.2136,2.3438,45.5265,36.1365,45.0982,45.7097,38.7269
402,2020,0.2272,2.6438,1.5306,0.0396,0.0575,0.2498,6.6016,0.3587,0.5286,0.426,0.3331,22.9806,-0.2406,3.0774,63.6806,64.0836,75.3217,55.4092,30.6109
402,2021,0.5314,1.9396,1.5382,0.0408,0.0726,0.214,4.14,0.331,0.5674,0.024,0.4711,22.771,-0.393,2.731,68.8282,61.0386,54.86,,47.9379
402,2022,0.4914,1.7631,1.4247,0.0738,0.1651,0.3195,3.0495,1.053,0.3816,0.1774,0.2886,21.7196,-0.0025,3.0198,52.3607,44.0841,56.8837,52.3726,41.1881
402,2023,0.2562,1.25,0.7378,0.088,0.135,0.2761,3.2727,0.6025,0.3343,-0.1054,0.2772,23.8985,-0.3159,1.2682,53.4276,54.9419,51.1792,51.8778,19.3205
403,2020,0.3585,2.0147,1.5992,0.1029,0.1949,0.277,6.0406,0.7203,0.4965,0.4096,0.3431,22.692,0.5099,3.7909,66.8737,71.1778,65.0941,59.0422,20.8057
403,2021,0.3846,2.259,1.851,0.0758,0.152,0.237,11.6188,0.4846,0.9268,0.465,0.3714,22.9136,-0.2772,2.7229,64.2337,,68.4331,69.2607,25.1784
403,2022,0.4102,2.1536,1.2474,0.069,0.1168,0.3212,8.2528,0.5259,0.3303,-0.1375,0.2507,23.7415,-0.1248,9.7411,62.3476,60.4924,59.5133,59.9358,29.0621
403,2023,0.2425,2.4601,2.0892,0.0077,0.0723,0.4189,6.2749,0.4142,0.5661,0.1061,0.3157,25.3186,0.2426,2.2393,51.4348,48.9719,59.4033,54.6267,24.4052
404,2020,0.2744,2.2831,1.2588,0.0558,0.104,0.2983,6.1003,0.6233,0.4401,0.3187,0.3882,22.155,-0.0971,3.1955,45.8267,47.2366,,45.8557,26.7603
404,2021,0.5092,1.8328,1.4712,-0.0192,-0.0283,0.2656,4.0004,0.7653,0.5936,0.0027,0.3815,22.1209,-0.3184,11.1854,54.4467,50.3584,61.3622,55.9933,54.6165
404,2022,0.2898,2.056,1.4752,-0.0323,-0.0654,0.2751,3.3673,0.5936,0.7269,0.121,0.4648,21.3403,0.5077,2.9953,37.5036,29.8375,48.4159,40.3836,46.0761
404,2023,0.4431,1.354,1.1335,0.0285,0.0205,0.3833,3.3065,0.8389,0.558,-0.2419,0.3866,23.3986,-0.2316,2.6279,44.3347,42.6284,38.1176,41.2412,30.9857
405,2020,0.3761,1.5569,1.0142,0.0687,0.0812,0.3504,6.7947,0.7153,0.5991,-0.0357,0.512,20.8271,0.0429,1.6595,48.5737,50.5692,51.2526,44.8515,41.5954
405,2021,0.4045,2.1931,1.4436,0.0462,0.0589,0.328,3.5944,0.3608,0.5386,0.1595,0.4345,22.2387,0.037,5.8365,53.0646,57.5882,61.3519,50.1866,43.4431
405,2022,0.4633,2.155,1.7285,0.1009,0.2155,0.3538,2.1806,0.5179,0.468,-0.0098,0.3391,25.0441,0.2537,1.5226,50.7089,53.7485,52.7851,40.3196,32.7354
405,2023,0.6533,1.7863,1.3633,0.0611,0.186,0.2696,6.5657,0.4587,0.7518,0.0189,0.4238,23.0558,0.1716,3.3654,,58.1493,47.2637,62.8034,50.9737
406,2020,0.2563,2.0136,1.4702,0.0304,0.0286,0.2847,8.0361,0.7418,0.7435,-0.2047,0.4418,21.3534,-0.1757,2.1452,49.3845,46.2319,45.101,48.4329,33.9445
406,2021,0.5937,1.349,1.0027,0.0717,0.1738,0.2112,1.4869,0.6601,0.2746,0.1729,0.542,21.9205,-0.0712,2.4728,43.0272,36.8019,40.1389,51.8208,54.7122
406,2022,0.1378,2.187,1.6507,0.0848,0.0931,0.1284,3.6239,0.5775,0.4608,-0.1731,0.384,22.2899,-0.0259,1.3338,38.3466,33.1235,,37.5631,21.0432
406,2023,0.6614,1.5468,0.8729,0.0453,0.1497,0.2857,2.1785,0.8232,0.3639,0.3321,0.5066,22.6224,0.1969,5.3205,57.2178,43.3147,54.3505,68.8852,54.9599
407,2020,0.2113,2.128,1.2456,0.0083,-0.007,0.2888,4.9844,0.2602,0.4603,-0.0653,0.4457,23.4794,-0.2779,2.3658,41.9458,46.5336,36.9238,38.6844,27.7928
407,2021,0.7696,2.4452,1.4778,0.0271,0.1245,0.2517,4.1552,0.4312,0.6779,0.2218,0.5417,22.7589,0.5507,1.4806,46.5901,49.3368,43.6154,58.5267,67.9599
407,2022,0.4037,1.4656,0.8838,-0.0006,0.005,0.3696,26.0587,0.4461,0.2887,0.2028,0.5269,21.9887,-0.1456,5.0853,47.6902,42.0322,47.1626,54.1627,51.3076
407,2023,0.6144,2.91,2.3364,0.0454,0.1008,0.2179,3.1496,0.607,1.3686,-0.0945,0.4329,23.1915,0.0523,2.1126,55.9859,62.0948,48.6654,54.444,46.2334
408,2020,0.5018,1.6807,1.1233,0.0581,0.1483,0.1948,19.395,0.6846,0.4822,0.0506,0.3248,23.5752,-0.1212,3.2133,75.6486,75.0796,76.9491,73.7285,28.0222
408,2021,0.3385,2.3619,1.6458,0.0625,0.0886,0.2629,15.4426,0.5485,0.8439,0.0433,0.4149,22.6773,-0.2015,4.1401,46.6379,55.4361,38.6933,45.7049,25.4877
408,2022,0.3447,1.7409,1.0042,0.0821,0.1054,0.1901,8.2291,0.3243,0.2953,0.0586,0.3568,22.1646,-0.0906,3.4453,52.1439,48.8038,45.9734,56.516,32.6769
408,2023,0.3108,2.2414,1.8182,0.0007,0.018,0.3357,4.8326,0.6458,0.8471,-0.1283,0.5291,21.8048,-0.1521,0.9064,43.8897,43.0692,35.5952,48.5689,45.2367
409,2020,0.6951,1.185,0.6554,-0.0643,-0.2098,0.0934,1.1822,0.5777,0.3623,0.0571,0.5452,19.1658,-0.2439,3.8485,54.7993,52.0773,58.7703,53.9396,78.6215
409,2021,0.486,1.3143,0.7557,-0.0158,-0.0225,0.2927,1.7281,0.305,0.195,-0.1199,0.4635,19.8877,-0.3162,2.5849,38.3299,39.0865,36.1309,40.8088,62.925
